name,image,price,category,stock
שקיות לפח אשפה קטן,7290018929629.jpg,10,hadpaami,1
שקיות ניילון,6930258178432.jpg,3,hadpaami,1
שקיות צלופן,7290118430025.jpg,3,hadpaami,1
"שקיות צלופן
10*15",6923538203849.jpg,4,hadpaami,1
שקיות צליה איכותית גדולות,7290014499997.jpg,4,hadpaami,1
שקיות קטנות צבע אדום,6930258177121.jpg,6,hadpaami,1
שקיות קטנות צבע אדום,6930258177176.jpg,6,hadpaami,1
שקיות קטנות צבע ורוד,8027451898019.jpg,6,hadpaami,1
שקית גדולה,6928325192214.jpg,4,hadpaami,1
שקית הפתעות,7290006785572.jpg,6,hadpaami,1
שקית זילוף,7290115738117.jpg,7,hadpaami,1
שקית זילוף,7290115738100.jpg,6,hadpaami,1
שקית לבנה,6928325185322.jpg,4,hadpaami,1
שקית נייר,6928325192191.jpg,3,hadpaami,1
שקית נייר,6928325192184.jpg,3,hadpaami,1
שקית נייר,6928325185339.jpg,4,hadpaami,1
שקית נייר חום,6928325192207.jpg,3,hadpaami,1
שקית נייר לבן,6928325185315.jpg,3,hadpaami,1
שקית נייר שחור,6928325194386.jpg,4,hadpaami,1
"שקית צלופן
20*30",6923538203672.jpg,5,hadpaami,1
שרפרף,7290019633747.jpg,15,hadpaami,1
שרשרת גדלים,7290116248141.jpg,10,hadpaami,1
שרשרת גדלים,7290120090514.jpg,10,hadpaami,1
שרשרת דגלים,7290120662667.jpg,10,hadpaami,1
שרשרת דגלים,7290115079920.jpg,10,hadpaami,1
שרשרת דגלים,7290118879343.jpg,10,hadpaami,1
שרשרת דגלים,7290120090460.jpg,10,hadpaami,1
שרשרת דגלים,7290120660687.jpg,10,hadpaami,1
שרשרת דגלים,7290120662018.jpg,10,hadpaami,1
שרשרת דגלים,7290116248110.jpg,10,hadpaami,1
שרשרת דגלים,7290113316003.jpg,10,hadpaami,1
שרשרת דגלים,7290115071160.jpg,10,hadpaami,1
שרשרת דגלים,7290115071184.jpg,10,hadpaami,1
שרשרת דגלים,7290117824108.jpg,10,hadpaami,1
תבני לעוגה,6923538224097.jpg,10,hadpaami,1
תבניות אלומיניום,875412586.jpg,1.43,hadpaami,1
תבניות אלומיניום,875412591.jpg,2,hadpaami,1
תבניות אלומיניום בינוניות 3 יחידות,7290019673606.jpg,11,hadpaami,1
תבניות אלומיניום ענקיות 2 יחידות,7290019673590.jpg,11,hadpaami,1
תבניות אלומיניום תפזורת,2541254887.jpg,0.67,hadpaami,1
תבניות אפייה גדולות,835811001744.jpg,12,hadpaami,1
תבניות מאפינס שישייה אלומיניום,7290013262127.jpg,10,hadpaami,1
תבנית,7290019626428.jpg,10,hadpaami,1
תבנית אובלי בינוני,7290015922456.jpg,3,hadpaami,1
תבנית אובלי גדול,7290015922449.jpg,4,hadpaami,1
תבנית איכותית לאפיה,7290002970453.jpg,7,hadpaami,1
תבנית אלומיניום עם זהב,4891459616586.jpg,8,hadpaami,1
"תבנית אלומיניום
5 ב 10",7290110633123.jpg,10,hadpaami,1
תבנית אלומיניום איכותית,7290119960583.jpg,10,hadpaami,1
תבנית אלומיניום אינגליש 5 יחידות,7290019673583.jpg,11,hadpaami,1
תבנית אלומיניום זהב,4891459616593.jpg,9,hadpaami,1
תבנית אלומיניום קטנה,4891459616524.jpg,5,hadpaami,1
תבנית אלומיניום קטנה,4891459616531.jpg,6,hadpaami,1
תבנית אפיה רוסטר הנמל,835811001966.jpg,10,hadpaami,1
תבנית בבקה,6932105539632.jpg,30,hadpaami,1
תבנית דואנטס קטן,6920210200059.jpg,30,hadpaami,1
תבנית חלה עגולה,7290013262011.jpg,10,hadpaami,1
תבנית לב,4891459616425.jpg,7,hadpaami,1
תבנית להכנת עוגיות,6906121383036.jpg,20,hadpaami,1
תבנית לחלה,7290115733389.jpg,2,hadpaami,1
תבנית לחם,6932105396129.jpg,30,hadpaami,1
תבנית לעוגיות,7290107529013.jpg,20,hadpaami,1
תבנית לצלייה l,7290011496364.jpg,10,hadpaami,1
תבנית מאפינס,7290013262844.jpg,10,hadpaami,1
תבנית מספר,6920157312150.jpg,5,hadpaami,1
תבנית מרובע,7290013262219.jpg,10,hadpaami,1
תבנית נון סטיק,8624354610054.jpg,30,hadpaami,1
תבנית סילקון,7291988045227.jpg,10,hadpaami,1
תבנית סילקון,6958452005637.jpg,10,hadpaami,1
תבנית סילקון,7290107528474.jpg,25,hadpaami,1
תבנית עגולה 25,7290013262196.jpg,10,hadpaami,1
תבנית עגולה לאפייה,7290111662638.jpg,7,hadpaami,1
תבנית עגולה עם מכסה,7290005033926.jpg,10,hadpaami,1
תבנית עוגה לב,6932105396105.jpg,45,hadpaami,1
תבנית פרחים,7296021650130.jpg,30,hadpaami,1
תבנית קפיץ 26,7290107057547.jpg,30,hadpaami,1
תבנית קרח,7290019633471.jpg,4,hadpaami,1
תבנית קשיחה ענק,7290016624182.jpg,5,hadpaami,1
תבנית שקעים לאפיית ופל בלגי,7296051097417.jpg,30,hadpaami,1
תבנית תנור עמוקה,7290011496784.jpg,10,hadpaami,1
תותח קונפטי,7290121807449.jpg,15,hadpaami,1
תחתית לסיר חם,7759855540898.jpg,12,hadpaami,1
תחתית לעוגה,6923538223779.jpg,14,hadpaami,1
תחתית לעוגה מלבן,6923538223748.jpg,14,hadpaami,1
תחתית לעוגה מפלסטיק זהב,6923538238711.jpg,6,hadpaami,1
תחתית לעוגה מרובע קטן,6923538223663.jpg,10,hadpaami,1
תחתית לעוגה מרובעת,6923538223700.jpg,12,hadpaami,1
תחתית לעוגה עגולה,6923538223625.jpg,12,hadpaami,1
תיבת אוצר,6928325196588.jpg,18,hadpaami,1
תיבת זהב,6928325152881.jpg,18,hadpaami,1
תמצית בטעם וניל הנמל,835811000471.jpg,9,hadpaami,1
תערובת לעוגה וניל הנמל,7290120320604.jpg,14,hadpaami,1
תערובת עוגה בטעם שוקולד הנמל,7290120320598.jpg,14,hadpaami,1
תרבד אלסקה,7759855539984.jpg,12,hadpaami,1
תרבד מחורץ,7759855538062.jpg,14,hadpaami,1
תרווד נירוסטה איכותי,5566774570996.jpg,10,hadpaami,1
תרסיס אנטי פנצר 450 מ^ל,6959375199786.jpg,25,hadpaami,1
תרסיס דוחה מים,7290019014850.jpg,25,hadpaami,1
תרסיס לגיהוץ קל,7290019274100.jpg,19,hadpaami,1
תרסיס לניקוי סקאי לרכב,693493252584.jpg,19,hadpaami,1
תרסיס מסיר דבק ודיו,7290019014867.jpg,35,hadpaami,1
תרסיס סקאי לרכב,693493252577.jpg,19,hadpaami,1
תרסיס סקאי לרכב,693493252812.jpg,19,hadpaami,1
תרסיס קצף לחדרי שירותים,7290019274087.jpg,25,hadpaami,1
תרסיס שמן,6987465231566.jpg,15,hadpaami,1
10 יח תבניות קרטון,7290015562379.jpg,15,Food Appeal,1
10 כפות זהב עם לבן קלאס,7290113925939.jpg,7,Food Appeal,1
10 כפיות זהב עם לבן קלאס,7290113925946.jpg,7,Food Appeal,1
10 מזלגות זהב עם לבן קלאס,7290113925922.jpg,7,Food Appeal,1
10 סכינים זהב עם לבן קלאס,7290113925915.jpg,7,Food Appeal,1
10 צלחות מרובעת 10' - 25 סמ -דקל,7290113921269.jpg,13,Food Appeal,1
"100 כוסות לשתייה 200 PP      מ""ל",7290002007890.jpg,6,Food Appeal,1
14 יח סכינים איכותיים,7290119834976.jpg,350,Food Appeal,1
18 כוסות 10ozקריסטל נצנץ        זהב,7290113921450.jpg,12,Food Appeal,1
"20 כוסות קריסטל
10 OZ",7290113920545.jpg,12,Food Appeal,1
20 צלחת מרובעת גודל 10 -קנה סוכר,7290113920774.jpg,18,Food Appeal,1
20 צלחת מרובעת גודל 8 -קנה סוכר,7290113920767.jpg,12,Food Appeal,1
500ML קנה סוכר 02 קערות‎ - 18OZ,7290113920675.jpg,14,Food Appeal,1
680ML קנה סוכר 02 קערות‎ - 24OZ,7290113920682.jpg,18,Food Appeal,1
"32OZ קערות‎ 20
קנה‎ - 950ML
סוכר",7290113923874.jpg,18,Food Appeal,1
350ML קנה סוכר 52 קערות‎ - 12OZ,7290113920699.jpg,12,Food Appeal,1
25 קערות קסרול,7290117764275.jpg,2,Food Appeal,1
"קופסאות אוכל‎ 3
food appeal",7290119835584.jpg,98,Food Appeal,1
5 יח מגש אובלי סמול 30/19 סמ - דקל,7290113923461.jpg,10,Food Appeal,1
6 יחידות קערות,7290003586639.jpg,7,Food Appeal,1
6 יחידת קערות,7290110280420.jpg,7,Food Appeal,1
"SOHO GOLD 16
יח",7290121243889.jpg,16,Food Appeal,1
בובת TY באונסר פנדה,008421830046.jpg,29,Food Appeal,1
בונבונירה פלסטי עם מכסה זהב,6923538202668.jpg,18,Food Appeal,1
בלון GM‏10 מטאלי ורוד 33 100 יחי',8021886113310.jpg,5,Food Appeal,1
בלון GM‏110 מטאלי לבן 029 100 יחי',8021886112917.jpg,5,Food Appeal,1
בלון הליום סטיץ,7290120667020.jpg,25,Food Appeal,1
בלוק סכינים 14 חלקים,7290119834969.jpg,350,Food Appeal,1
בלוק סכינים 6 חלקים,7290119832033.jpg,260,Food Appeal,1
בלנדר מוט עם כוס מדידה,7290119838158.jpg,260,Food Appeal,1
"גביע גלידה + מכסים 285 מ""ל אר' 25",7290119960781.jpg,13,Food Appeal,1
גביע מרגריטה גדול,7290016323030.jpg,12,Food Appeal,1
גביעי גלידה + מכסים S,7290119960743.jpg,10,Food Appeal,1
"גביעי גלידה מידה
M",7290119960774.jpg,11,Food Appeal,1
גבעי איחסון + מכסה,611108801729.jpg,7,Food Appeal,1
גליל מפה מובלטת ורוד 15,7290121243421.jpg,30,Food Appeal,1
גליל מפה מובלטת זהב זית       15 מ 1.4 ר,7290121244220.jpg,30,Food Appeal,1
גליל מפה מובלטת כסף 15        מ' 1.4 ר',7290121244213.jpg,30,Food Appeal,1
גליל נייר תעשייתי,7290003984145.jpg,39,Food Appeal,1
גליל נייר תעשייתי,7290003984701.jpg,45,Food Appeal,1
גמבו קונפטי ארוך 190 גר',835811002741.jpg,9,Food Appeal,1
גריל ביתי ללא עשן,7290119838943.jpg,670,Food Appeal,1
"זיקוק עבה צבעוני 18 ס""מ",7290010886210.jpg,27,Food Appeal,1
חב' 10 יחי' סרט משיכה מיטאלי אדום,6923538239343.jpg,8,Food Appeal,1
חב' 10 יחי' סרט משיכה מנוקד זהב ורוד,6923538239534.jpg,8,Food Appeal,1
טוסטר גריל חשמלי,7290119838738.jpg,480,Food Appeal,1
כוס 10 OZ מרובע שקוף 20 יחי',7290012027772.jpg,12,Food Appeal,1
כוס 12 oz עגולה שקופה 5 יחי',7290019858478.jpg,14,Food Appeal,1
"יחי‎ 16OZ 50 כוס
PET",835811005872.jpg,18,Food Appeal,1
"שקוף CC 200 כוס
1/100",8691257700021.jpg,5,Food Appeal,1
"כוס 053 שייק
PET",8000536020345.jpg,18,Food Appeal,1
כוס 8 OZ עגולה שקוף 20 יחי',7290019858348.jpg,10,Food Appeal,1
כוס בסיס מרובע נצנץ זהב 16 יחי',7290016480849.jpg,12,Food Appeal,1
pet 500 כוס שייק,8000536022684.jpg,20,Food Appeal,1
"12OZ 50 כוסות
PET 'יחי",835811005834.jpg,15,Food Appeal,1
כוסות וויסקי PP‏ 10 יחי',835811005513.jpg,8,Food Appeal,1
כוסות חמות 50 יחידות,7290001670255.jpg,5,Food Appeal,1
כוסות קרטון 8OZ מבודדת 25 יחי',7290120320796.jpg,12,Food Appeal,1
כיסוי ניילון לקערות 30 יחי',835811006251.jpg,9,Food Appeal,1
כלי פלסטי מלבני 6 יחידות,6923538216924.jpg,22,Food Appeal,1
כפות 50 יחי' שקוף עבה במיוחד,835811008699.jpg,9,Food Appeal,1
כפפות לטקס עם טלק,7290010960194.jpg,16,Food Appeal,1
כפפות ניטריל שחורות S,835811004462.jpg,16,Food Appeal,1
כרזת יום הולדת,7290120660649.jpg,6,Food Appeal,1
כרזת יום הולדת,7290120669673.jpg,6,Food Appeal,1
לפתניות אמריקאיות 100      יחי',835811006046.jpg,12,Food Appeal,1
"לקקן סיליקון משולב 28 ס""מ",7290019439028.jpg,14,Food Appeal,1
מאפינס צבעוני 200 יחי' מס'1.5,835811002253.jpg,7,Food Appeal,1
מארז 5 כלי בישול,7290119841332.jpg,440,Food Appeal,1
מארז כי בישול,7290119841295.jpg,800,Food Appeal,1
מארז כלי בישול,7290119841523.jpg,800,Food Appeal,1
מארז כלי בישול,7290119841301.jpg,800,Food Appeal,1
מארז כלי בישול 4 חלקים,7290122472905.jpg,290,Food Appeal,1
מארז שף 6 חלקים,7290119835317.jpg,150,Food Appeal,1
"מגבות למטבח
בגליל maxi liv",7290017729145.jpg,14,Food Appeal,1
"L מגירת איחסון
GAZIT 31/31/11.5",7102545381750.jpg,60,Food Appeal,1
"M מגירת איחסון
GAZIT 21/31/11.5",7102545381743.jpg,50,Food Appeal,1
מגש 21*35 מלבני 4 יחי',7290015922692.jpg,11,Food Appeal,1
מגש מלבני זהב,7290016480641.jpg,17,Food Appeal,1
"מגש מלבני שקוף לונג כ 48 ס""מ",7290015922326.jpg,10,Food Appeal,1
"מגש פרח שקוף
12*18",7290016480160.jpg,10,Food Appeal,1
"HE- מוט בלנדר
2007",7290119836833.jpg,320,Food Appeal,1
"מולטי גריל any
cook",7290119838868.jpg,240,Food Appeal,1
מועך תפוח אדמה,6905244588793.jpg,12,Food Appeal,1
מזלג שקוף עבה במיוחד 50 יחי',7290004255947.jpg,5,Food Appeal,1
מזלגות 50 יחי' קרם עבה במיוחד,835811000426.jpg,9,Food Appeal,1
מזלגות 50 יחי' שקוף עבה במיוחד הנמל,835811008934.jpg,9,Food Appeal,1
מטחנה פולי קפה,7290119838967.jpg,230,Food Appeal,1
מטחנת פולי קפה,7290119833580.jpg,340,Food Appeal,1
מטליות לניקוי רצפות,7290019014980.jpg,13,Food Appeal,1
מטליות לניקוי רצפות,7290019014997.jpg,13,Food Appeal,1
מטליות מולטי סופט עבה,7297373000352.jpg,35,Food Appeal,1
מיכל,100760.jpg,0,Food Appeal,1
מיכל 1 ליטר,875412588.jpg,1.4,Food Appeal,1
מיכל איחסון 11/25/36.5 למקרר,7758412140243.jpg,35,Food Appeal,1
מיכל גז ביתי חד פעמי לניפוח בלונים,5903641178327.jpg,130,Food Appeal,1
מיכל שקוף,875412590.jpg,1.25,Food Appeal,1
מיני עדשים 200 גר' בצנצנת לעוגה,835811001119.jpg,13,Food Appeal,1
מכסה לתבנית אלומיניום אר' 15,7290017870489.jpg,6,Food Appeal,1
מכסה ת א ארוז 15 יחידות,7290017870465.jpg,6,Food Appeal,1
מכשיר בישול רב תכליתי,7290122470079.jpg,260,Food Appeal,1
מנג'ט לבן מס' 3 115 יחי',7290003679225.jpg,10,Food Appeal,1
מנג'ט לבן מס' 7 כ 100 יח',7290012027024.jpg,18,Food Appeal,1
מנג'טים לסופגניות,6923538237837.jpg,10,Food Appeal,1
מנורה H‏4,4082300286700.jpg,20,Food Appeal,1
מעבד מזון 3 ליטר,7290119832965.jpg,380,Food Appeal,1
מערוך גוף עץ אשוח מפואר מסתובב,7759855540744.jpg,22,Food Appeal,1
"מפה מוטבעת לבן
270X",7290120320758.jpg,8,Food Appeal,1
מפיות LIV מעורב כהה 100 חד שכ',7290003055326.jpg,7,Food Appeal,1
"מפיות תחרה 20X‏38 מלבן אר'
12",7290111660870.jpg,7,Food Appeal,1
מפיץ ריח לרכב,091400001230.jpg,20,Food Appeal,1
מצנם,7290119833566.jpg,260,Food Appeal,1
מקלף דגם קנדה,7759855539441.jpg,12,Food Appeal,1
מקציף חלב,7290119833597.jpg,260,Food Appeal,1
מקציף חלב רב תכלית,7290119839438.jpg,340,Food Appeal,1
1/20 מרקיה,7290017222424.jpg,3,Food Appeal,1
מרקיות אמריקאיות 100        יחי' שקוף הנמל,7290120320314.jpg,19,Food Appeal,1
מרקיות ספיר רקע כחול 10 יחי',7290120320468.jpg,11,Food Appeal,1
מרשמלו ענק מסולסל 12 יחי' וניל/תות,7290120320956.jpg,22,Food Appeal,1
משטחים כללי,SH25015147.jpg,0,Food Appeal,1
מתקן 3 קומות פלסטיק,C16923538223984].jpg,40,Food Appeal,1
מתקן לכוסות דנטל,8697957251252.jpg,8,Food Appeal,1
נר הבדלה דקורטיבי פמוט,7290019039457.jpg,17,Food Appeal,1
נר כסף מספר 6,7290112703460.jpg,10,Food Appeal,1
סט 3 קופסאות איחסון,7290119839254.jpg,98,Food Appeal,1
סט 3 קופסאות איחסון,7290119835553.jpg,98,Food Appeal,1
סט 3 קופסאות איחסון,7290119835560.jpg,98,Food Appeal,1
סט 3 קופסאות איחסון,7290119835577.jpg,99,Food Appeal,1
סט 4 קופסאות איחסון,7290110468620.jpg,110,Food Appeal,1
סט 6 חלקים,7290119842193.jpg,299,Food Appeal,1
"18 חלקים סט אוכל
GLAMOUR,",7290119842094.jpg,200,Food Appeal,1
"סט אוכל 18 חלקים,שחור",7290119839773.jpg,200,Food Appeal,1
"סט צלחות 18
חלקים,GLAMUOR",7290119842131.jpg,200,Food Appeal,1
סט צלחות אלגנט,7290019039594.jpg,15,Food Appeal,1
סט צלחות מרובעות 10+10,7290113925502.jpg,22,Food Appeal,1
סיר + סוטז',7290122472899.jpg,290,Food Appeal,1
סיר גחנון בינוני,3692628444112.jpg,55,Food Appeal,1
סיר גחנון גדול,5262328888943.jpg,60,Food Appeal,1
סיר חד פעמי קטן כ 2 לי' לא לשמן,3612.jpg,4,Food Appeal,1
סכין וינטג' שחור 10 יחי',7290115951134.jpg,4,Food Appeal,1
סכינים 50 יחי' קרם עבה במיוחד,835811000433.jpg,9,Food Appeal,1
ספארק משאבה לימון 1 לי',7290107280761.jpg,15,Food Appeal,1
פורס ביצה דגם סירי,7759855536341.jpg,10,Food Appeal,1
פח 10 ליטר לבן שובך,7290016387414.jpg,25,Food Appeal,1
פח אשפה 50 ליטר נירוסטה,6951800610675.jpg,420,Food Appeal,1
"פח אשפה על רגליים ,30 ליטר",6951800610859.jpg,350,Food Appeal,1
"פח אשפה על רגליים, 40 ליטר",6951800605435.jpg,450,Food Appeal,1
פח שחור 75 ליטר,6251883024964.jpg,95,Food Appeal,1
פטיש שניצל עץ אשוח מפואר,7740205954557.jpg,15,Food Appeal,1
פלטת גריל עגולה,7290122471601.jpg,100,Food Appeal,1
פלטת גריל עגולה,7290122471588.jpg,140,Food Appeal,1
1007622 פריט,1007622.jpg,0,Food Appeal,1
צבע ג'ל לשוקולד 30 מל' ורוד עתיק,7290016973914.jpg,15,Food Appeal,1
צופים חולצה ארוך מדריך,875412599.jpg,69,Food Appeal,1
"צלחות אמריקאיות קטן        7"" יחי' 100",835811008774.jpg,19,Food Appeal,1
"צלחת 9"" חלקה 10 יחי'",7290121241304.jpg,10,Food Appeal,1
צלחת גדולה זהב/לבן/קרם פלאס,7290104853470.jpg,29,Food Appeal,1
"צלחת גדולה ריינבו טורקיז אר'  
20",7290018509661.jpg,7,Food Appeal,1
"צלחת גלים 10"" פס זהב 10 יחי'",7290019858263.jpg,18,Food Appeal,1
"צלחת גלים 7"" פס זהב 10 יחי'",7290019858249.jpg,11,Food Appeal,1
"צלחת גלית 9"" פס זהב 10 יחי'",7290019858256.jpg,16,Food Appeal,1
צלחת וינטג' בינוני,7290110280550.jpg,12,Food Appeal,1
צלחת לייט וינטג' בינונית שקוף 10 יחי',7290003586448.jpg,10,Food Appeal,1
צלחת לייט וינטג' שקוף גדולה 10 יחי',7290003586134.jpg,13,Food Appeal,1
